payment_id,tenant_id,lease_id,property_id,due_date,paid_date,amount_due,amount_paid,status,days_late
1320,1340,106,158,2025-02-01,2025-02-02,2570,2570,PAID,0
1321,1666,107,159,2025-05-01,2025-05-01,2285,2285,PAID,0
1322,1666,107,159,2025-06-01,2025-06-06,2285,2285,PAID,0
1323,1666,107,159,2025-07-01,2025-07-02,2285,2285,PAID,0
1324,1666,107,159,2025-08-01,2025-08-07,2285,2285,PAID,0
1325,1666,107,159,2025-09-01,,2285,0,PENDING,270
1326,1666,107,159,2025-10-01,,2285,0,PENDING,240
1327,1666,107,159,2025-11-01,2025-11-03,2285,2285,PAID,0
1328,1666,107,159,2025-12-01,,2285,0,PENDING,179
1329,1666,107,159,2026-01-01,2026-01-08,2285,2285,PAID,0
1330,1666,107,159,2026-02-01,2026-02-07,2285,2285,PAID,0
1331,1666,107,159,2026-03-01,2026-03-01,2285,2285,PAID,0
1332,1666,107,159,2026-04-01,,2285,0,PENDING,58
1333,1666,107,159,2026-05-01,2026-05-03,2285,2285,PAID,0
1334,546,108,160,2024-04-01,2024-04-03,1297,1297,PAID,0
1335,546,108,160,2024-05-01,2024-05-03,1297,1297,PAID,0
1336,546,108,160,2024-06-01,2024-06-04,1297,1297,PAID,0
1337,546,108,160,2024-07-01,2024-07-07,1297,1297,PAID,0
1338,546,108,160,2024-08-01,2024-08-08,1297,1297,PAID,0
1339,546,108,160,2024-09-01,,1297,0,OVERDUE,635
1340,546,108,160,2024-10-01,2024-10-06,1297,1297,PAID,0
1341,507,109,161,2025-09-01,2025-09-08,3553,3553,PAID,0
1342,507,109,161,2025-10-01,2025-10-07,3553,3553,PAID,0
1343,507,109,161,2025-11-01,,3553,0,PENDING,209
1344,507,109,161,2025-12-01,,3553,0,PENDING,179
1345,507,109,161,2026-01-01,,3553,0,PENDING,148
1346,507,109,161,2026-02-01,2026-02-09,3553,1724,PARTIAL,0
1347,507,109,161,2026-03-01,2026-03-01,3553,3553,PAID,0
1348,507,109,161,2026-04-01,,3553,0,PENDING,58
1349,507,109,161,2026-05-01,2026-05-02,3553,3553,PAID,0
1350,1578,110,162,2024-10-01,2024-10-04,2522,2522,PAID,0
1351,1578,110,162,2024-11-01,2024-11-06,2522,2522,PAID,0
1352,1578,110,162,2024-12-01,2024-12-01,2522,2522,PAID,0
1353,1578,110,162,2025-01-01,2025-01-06,2522,2522,PAID,0
1354,1578,110,162,2025-02-01,2025-02-01,2522,2522,PAID,0
1355,1578,110,162,2025-03-01,2025-03-02,2522,2522,PAID,0
1356,1578,110,162,2025-04-01,2025-04-04,2522,2522,PAID,0
1357,1578,110,162,2025-05-01,2025-05-05,2522,2522,PAID,0
1358,1578,110,162,2025-06-01,2025-06-05,2522,2522,PAID,0
1359,1578,110,162,2025-07-01,2025-07-04,2522,2522,PAID,0
1360,1578,110,162,2025-08-01,2025-08-02,2522,2522,PAID,0
1361,1578,110,162,2025-09-01,2025-09-05,2522,2522,PAID,0
1362,1578,110,162,2025-10-01,,2522,0,OVERDUE,240
1363,154,111,163,2024-01-01,,2132,0,OVERDUE,879
1364,154,111,163,2024-02-01,2024-02-02,2132,2132,PAID,0
1365,154,111,163,2024-03-01,2024-03-04,2132,2132,PAID,0
1366,154,111,163,2024-04-01,2024-04-18,2132,1021,PARTIAL,0
1367,154,111,163,2024-05-01,2024-05-07,2132,2132,PAID,0
1368,154,111,163,2024-06-01,2024-06-08,2132,2132,PAID,0
1369,154,111,163,2024-07-01,2024-07-07,2132,2132,PAID,0
1370,154,111,163,2024-08-01,,2132,0,PENDING,666
1371,154,111,163,2024-09-01,2024-09-02,2132,2132,PAID,0
1372,154,111,163,2024-10-01,2024-10-08,2132,2132,PAID,0
1373,154,111,163,2024-11-01,,2132,0,PENDING,574
1374,154,111,163,2024-12-01,2024-12-08,2132,2132,PAID,0
1375,154,111,163,2025-01-01,2025-01-03,2132,2132,PAID,0
1376,154,111,163,2025-02-01,2025-02-05,2132,2132,PAID,0
1377,154,111,163,2025-03-01,,2132,0,PENDING,454
1378,154,111,163,2025-04-01,2025-04-06,2132,2132,PAID,0
1379,154,111,163,2025-05-01,2025-05-05,2132,2132,PAID,0
1380,154,111,163,2025-06-01,2025-06-08,2132,2132,PAID,0
1381,154,111,163,2025-07-01,2025-07-05,2132,2132,PAID,0
1382,154,111,163,2025-08-01,2025-08-04,2132,2132,PAID,0
1383,154,111,163,2025-09-01,,2132,0,PENDING,270
1384,154,111,163,2025-10-01,2025-10-07,2132,2132,PAID,0
1385,154,111,163,2025-11-01,,2132,0,OVERDUE,209
1386,154,111,163,2025-12-01,,2132,0,PENDING,179
1387,154,111,163,2026-01-01,2026-01-04,2132,2132,PAID,0
1388,1273,112,167,2024-06-01,,3521,0,OVERDUE,727
1389,1273,112,167,2024-07-01,2024-07-08,3521,3521,PAID,0
1390,1273,112,167,2024-08-01,2024-08-08,3521,3521,PAID,0
1391,1273,112,167,2024-09-01,2024-09-04,3521,3521,PAID,0
1392,1273,112,167,2024-10-01,,3521,0,PENDING,605
1393,1273,112,167,2024-11-01,2024-11-08,3521,3521,PAID,0
1394,1273,112,167,2024-12-01,2024-12-03,3521,3521,PAID,0
1395,261,113,170,2025-08-01,2025-08-03,1975,1975,PAID,0
1396,261,113,170,2025-09-01,2025-09-04,1975,1975,PAID,0
1397,261,113,170,2025-10-01,2025-10-07,1975,1975,PAID,0
1398,261,113,170,2025-11-01,2025-11-18,1975,1278,PARTIAL,0
1399,261,113,170,2025-12-01,2025-12-03,1975,1975,PAID,0
1400,261,113,170,2026-01-01,2026-01-02,1975,1975,PAID,0
1401,261,113,170,2026-02-01,2026-02-06,1975,1975,PAID,0
1402,957,114,171,2024-05-01,,3381,0,OVERDUE,758
1403,957,114,171,2024-06-01,2024-06-03,3381,3381,PAID,0
1404,957,114,171,2024-07-01,2024-07-09,3381,1489,PARTIAL,0
1405,957,114,171,2024-08-01,2024-08-07,3381,3381,PAID,0
1406,957,114,171,2024-09-01,,3381,0,PENDING,635
1407,957,114,171,2024-10-01,2024-10-02,3381,3381,PAID,0
1408,957,114,171,2024-11-01,2024-11-05,3381,3381,PAID,0
1409,957,114,171,2024-12-01,2024-12-07,3381,3381,PAID,0
1410,957,114,171,2025-01-01,,3381,0,PENDING,513
1411,957,114,171,2025-02-01,2025-02-08,3381,3381,PAID,0
1412,957,114,171,2025-03-01,,3381,0,OVERDUE,454
1413,957,114,171,2025-04-01,2025-04-07,3381,3381,PAID,0
1414,957,114,171,2025-05-01,,3381,0,PENDING,393
1415,957,114,171,2025-06-01,2025-06-07,3381,3381,PAID,0
1416,957,114,171,2025-07-01,2025-07-02,3381,3381,PAID,0
1417,957,114,171,2025-08-01,2025-08-06,3381,3381,PAID,0
1418,957,114,171,2025-09-01,2025-09-02,3381,3381,PAID,0
1419,957,114,171,2025-10-01,,3381,0,OVERDUE,240
1420,957,114,171,2025-11-01,2025-11-02,3381,3381,PAID,0
1421,957,114,171,2025-12-01,2025-12-08,3381,3381,PAID,0
1422,957,114,171,2026-01-01,2026-01-01,3381,3381,PAID,0
1423,957,114,171,2026-02-01,,3381,0,OVERDUE,117
1424,957,114,171,2026-03-01,,3381,0,OVERDUE,89
1425,957,114,171,2026-04-01,2026-04-02,3381,3381,PAID,0
1426,957,114,171,2026-05-01,2026-05-02,3381,3381,PAID,0
1427,1243,115,172,2025-08-01,2025-08-05,2175,2175,PAID,0
1428,1243,115,172,2025-09-01,,2175,0,OVERDUE,270
1429,1243,115,172,2025-10-01,2025-10-05,2175,2175,PAID,0
1430,1243,115,172,2025-11-01,,2175,0,PENDING,209
1431,1243,115,172,2025-12-01,2025-12-07,2175,2175,PAID,0
1432,1243,115,172,2026-01-01,2026-01-01,2175,2175,PAID,0
1433,1243,115,172,2026-02-01,2026-02-05,2175,2175,PAID,0
1434,1243,115,172,2026-03-01,,2175,0,PENDING,89
1435,1243,115,172,2026-04-01,2026-04-08,2175,2175,PAID,0
1436,1243,115,172,2026-05-01,,2175,0,PENDING,28
1437,911,116,173,2024-04-01,2024-04-03,1523,1523,PAID,0
1438,911,116,173,2024-05-01,2024-05-03,1523,1523,PAID,0
1439,911,116,173,2024-06-01,2024-06-05,1523,1523,PAID,0
1440,911,116,173,2024-07-01,2024-07-04,1523,1523,PAID,0
1441,911,116,173,2024-08-01,2024-08-18,1523,1102,PARTIAL,0
1442,911,116,173,2024-09-01,,1523,0,PENDING,635
1443,911,116,173,2024-10-01,2024-10-06,1523,1523,PAID,0
1444,911,116,173,2024-11-01,2024-11-17,1523,551,PARTIAL,0
1445,911,116,173,2024-12-01,2024-12-07,1523,1523,PAID,0
1446,911,116,173,2025-01-01,2025-01-03,1523,1523,PAID,0
1447,911,116,173,2025-02-01,2025-02-04,1523,1523,PAID,0
1448,911,116,173,2025-03-01,2025-03-08,1523,1523,PAID,0
1449,1959,117,174,2024-01-01,2024-01-07,1791,1791,PAID,0
1450,1959,117,174,2024-02-01,2024-02-12,1791,938,PARTIAL,0
1451,1959,117,174,2024-03-01,2024-03-03,1791,1791,PAID,0
1452,1959,117,174,2024-04-01,2024-04-17,1791,909,PARTIAL,0
1453,1959,117,174,2024-05-01,2024-05-03,1791,1791,PAID,0
1454,1959,117,174,2024-06-01,,1791,0,PENDING,727
1455,1959,117,174,2024-07-01,,1791,0,OVERDUE,697
1456,1959,117,174,2024-08-01,2024-08-03,1791,1791,PAID,0
1457,1959,117,174,2024-09-01,2024-09-04,1791,1791,PAID,0
1458,1959,117,174,2024-10-01,2024-10-01,1791,1791,PAID,0
1459,1959,117,174,2024-11-01,2024-11-04,1791,1791,PAID,0
1460,1959,117,174,2024-12-01,2024-12-07,1791,1791,PAID,0
1461,1959,117,174,2025-01-01,2025-01-07,1791,1791,PAID,0
1462,1959,117,174,2025-02-01,2025-02-01,1791,1791,PAID,0
1463,1959,117,174,2025-03-01,2025-03-08,1791,1791,PAID,0
1464,1959,117,174,2025-04-01,2025-04-06,1791,1791,PAID,0
1465,1959,117,174,2025-05-01,2025-05-05,1791,1791,PAID,0
1466,1959,117,174,2025-06-01,2025-06-07,1791,1791,PAID,0
1467,1959,117,174,2025-07-01,2025-07-05,1791,1791,PAID,0
1468,840,118,175,2024-11-01,2024-11-03,999,999,PAID,0
1469,840,118,175,2024-12-01,2024-12-06,999,999,PAID,0
1470,840,118,175,2025-01-01,2025-01-05,999,999,PAID,0
1471,840,118,175,2025-02-01,,999,0,PENDING,482
1472,840,118,175,2025-03-01,,999,0,OVERDUE,454
1473,840,118,175,2025-04-01,2025-04-05,999,999,PAID,0
1474,840,118,175,2025-05-01,2025-05-07,999,999,PAID,0
1475,840,118,175,2025-06-01,,999,0,PENDING,362
1476,840,118,175,2025-07-01,2025-07-07,999,999,PAID,0
1477,840,118,175,2025-08-01,2025-08-03,999,999,PAID,0
1478,840,118,175,2025-09-01,2025-09-02,999,999,PAID,0
1479,840,118,175,2025-10-01,2025-10-06,999,999,PAID,0
1480,840,118,175,2025-11-01,2025-11-07,999,999,PAID,0
1481,240,119,176,2025-02-01,,1113,0,OVERDUE,482
1482,240,119,176,2025-03-01,2025-03-06,1113,1113,PAID,0
1483,240,119,176,2025-04-01,2025-04-03,1113,1113,PAID,0
1484,240,119,176,2025-05-01,2025-05-08,1113,1113,PAID,0
1485,240,119,176,2025-06-01,2025-06-07,1113,1113,PAID,0
1486,240,119,176,2025-07-01,,1113,0,PENDING,332
1487,240,119,176,2025-08-01,2025-08-02,1113,1113,PAID,0
1488,944,120,177,2025-08-01,2025-08-01,1586,1586,PAID,0
1489,944,120,177,2025-09-01,2025-09-06,1586,1586,PAID,0
1490,944,120,177,2025-10-01,2025-10-03,1586,1586,PAID,0
1491,944,120,177,2025-11-01,2025-11-06,1586,1586,PAID,0
1492,944,120,177,2025-12-01,2025-12-04,1586,1586,PAID,0
1493,944,120,177,2026-01-01,,1586,0,PENDING,148
1494,944,120,177,2026-02-01,,1586,0,PENDING,117
1495,944,120,177,2026-03-01,2026-03-05,1586,1586,PAID,0
1496,944,120,177,2026-04-01,,1586,0,OVERDUE,58
1497,944,120,177,2026-05-01,2026-05-07,1586,1586,PAID,0
1498,1881,121,178,2024-01-01,2024-01-03,1439,1439,PAID,0
1499,1881,121,178,2024-02-01,2024-02-04,1439,1439,PAID,0
1500,1881,121,178,2024-03-01,2024-03-05,1439,1439,PAID,0
1501,1881,121,178,2024-04-01,2024-04-04,1439,1439,PAID,0
1502,1881,121,178,2024-05-01,,1439,0,OVERDUE,758
1503,1881,121,178,2024-06-01,2024-06-06,1439,1439,PAID,0
1504,1881,121,178,2024-07-01,2024-07-02,1439,1439,PAID,0
1505,1881,121,178,2024-08-01,2024-08-08,1439,1439,PAID,0
1506,1881,121,178,2024-09-01,2024-09-04,1439,1439,PAID,0
1507,1881,121,178,2024-10-01,2024-10-02,1439,1439,PAID,0
1508,1881,121,178,2024-11-01,2024-11-08,1439,1439,PAID,0
1509,1881,121,178,2024-12-01,2024-12-08,1439,1439,PAID,0
1510,1881,121,178,2025-01-01,2025-01-06,1439,1439,PAID,0
1511,1031,122,179,2025-08-01,2025-08-03,4109,4109,PAID,0
1512,1031,122,179,2025-09-01,,4109,0,PENDING,270
1513,1031,122,179,2025-10-01,2025-10-01,4109,4109,PAID,0
1514,1031,122,179,2025-11-01,2025-11-05,4109,4109,PAID,0
1515,1031,122,179,2025-12-01,2025-12-08,4109,4109,PAID,0
1516,1031,122,179,2026-01-01,2026-01-07,4109,4109,PAID,0
1517,1031,122,179,2026-02-01,2026-02-04,4109,4109,PAID,0
1518,1031,122,179,2026-03-01,2026-03-06,4109,4109,PAID,0
1519,1031,122,179,2026-04-01,2026-04-01,4109,4109,PAID,0
1520,1031,122,179,2026-05-01,2026-05-08,4109,4109,PAID,0
1521,1423,123,183,2025-10-01,2025-10-07,4114,1953,PARTIAL,0
1522,1423,123,183,2025-11-01,2025-11-06,4114,4114,PAID,0
1523,1423,123,183,2025-12-01,2025-12-02,4114,4114,PAID,0
1524,1423,123,183,2026-01-01,2026-01-07,4114,4114,PAID,0
1525,1423,123,183,2026-02-01,2026-02-07,4114,4114,PAID,0
1526,1423,123,183,2026-03-01,2026-03-02,4114,4114,PAID,0
1527,1423,123,183,2026-04-01,,4114,0,OVERDUE,58
1528,1423,123,183,2026-05-01,2026-05-02,4114,4114,PAID,0
1529,227,124,184,2024-09-01,2024-09-02,1375,1375,PAID,0
1530,227,124,184,2024-10-01,2024-10-07,1375,1375,PAID,0
1531,227,124,184,2024-11-01,2024-11-06,1375,1375,PAID,0
1532,227,124,184,2024-12-01,2024-12-03,1375,1375,PAID,0
1533,227,124,184,2025-01-01,2025-01-08,1375,1375,PAID,0
1534,227,124,184,2025-02-01,,1375,0,PENDING,482
1535,227,124,184,2025-03-01,2025-03-01,1375,1375,PAID,0
1536,227,124,184,2025-04-01,2025-04-07,1375,1375,PAID,0
1537,227,124,184,2025-05-01,,1375,0,PENDING,393
1538,227,124,184,2025-06-01,2025-06-04,1375,1375,PAID,0
1539,227,124,184,2025-07-01,,1375,0,OVERDUE,332
1540,227,124,184,2025-08-01,2025-08-06,1375,1375,PAID,0
1541,227,124,184,2025-09-01,,1375,0,OVERDUE,270
1542,227,124,184,2025-10-01,2025-10-04,1375,1375,PAID,0
1543,227,124,184,2025-11-01,2025-11-01,1375,1375,PAID,0
1544,227,124,184,2025-12-01,2025-12-04,1375,1375,PAID,0
1545,227,124,184,2026-01-01,2026-01-07,1375,1375,PAID,0
1546,227,124,184,2026-02-01,,1375,0,PENDING,117
1547,722,125,185,2024-03-01,2024-03-17,3328,2419,PARTIAL,0
1548,722,125,185,2024-04-01,,3328,0,OVERDUE,788
1549,722,125,185,2024-05-01,2024-05-06,3328,3328,PAID,0
1550,722,125,185,2024-06-01,,3328,0,OVERDUE,727
1551,722,125,185,2024-07-01,2024-07-05,3328,3328,PAID,0
1552,722,125,185,2024-08-01,2024-08-02,3328,3328,PAID,0
1553,722,125,185,2024-09-01,2024-09-03,3328,3328,PAID,0
1554,722,125,185,2024-10-01,2024-10-07,3328,3328,PAID,0
1555,722,125,185,2024-11-01,2024-11-02,3328,3328,PAID,0
1556,722,125,185,2024-12-01,2024-12-05,3328,3328,PAID,0
1557,722,125,185,2025-01-01,2025-01-03,3328,3328,PAID,0
1558,722,125,185,2025-02-01,2025-02-07,3328,3328,PAID,0
1559,722,125,185,2025-03-01,2025-03-04,3328,3328,PAID,0
1560,722,125,185,2025-04-01,2025-04-03,3328,3328,PAID,0
1561,722,125,185,2025-05-01,2025-05-03,3328,3328,PAID,0
1562,722,125,185,2025-06-01,2025-06-01,3328,3328,PAID,0
1563,722,125,185,2025-07-01,2025-07-09,3328,2321,PARTIAL,0
1564,722,125,185,2025-08-01,2025-08-03,3328,3328,PAID,0
1565,722,125,185,2025-09-01,2025-09-01,3328,3328,PAID,0
1566,722,125,185,2025-10-01,2025-10-03,3328,3328,PAID,0
1567,722,125,185,2025-11-01,2025-11-02,3328,3328,PAID,0
1568,722,125,185,2025-12-01,2025-12-17,3328,1982,PARTIAL,0
1569,722,125,185,2026-01-01,2026-01-02,3328,3328,PAID,0
1570,722,125,185,2026-02-01,2026-02-04,3328,3328,PAID,0
1571,1987,126,186,2024-04-01,2024-04-05,1780,1780,PAID,0
1572,1987,126,186,2024-05-01,2024-05-02,1780,1780,PAID,0
1573,1987,126,186,2024-06-01,2024-06-03,1780,1780,PAID,0
1574,1987,126,186,2024-07-01,2024-07-07,1780,1780,PAID,0
1575,1987,126,186,2024-08-01,,1780,0,OVERDUE,666
1576,1987,126,186,2024-09-01,2024-09-04,1780,1780,PAID,0
1577,1987,126,186,2024-10-01,2024-10-05,1780,1780,PAID,0
1578,1987,126,186,2024-11-01,2024-11-07,1780,1780,PAID,0
1579,1987,126,186,2024-12-01,2024-12-06,1780,1780,PAID,0
1580,1987,126,186,2025-01-01,2025-01-05,1780,1780,PAID,0
1581,1987,126,186,2025-02-01,2025-02-07,1780,1780,PAID,0
1582,1987,126,186,2025-03-01,2025-03-05,1780,1780,PAID,0
1583,1987,126,186,2025-04-01,2025-04-07,1780,1780,PAID,0
1584,1987,126,186,2025-05-01,,1780,0,PENDING,393
1585,1987,126,186,2025-06-01,2025-06-07,1780,1780,PAID,0
1586,1987,126,186,2025-07-01,2025-07-05,1780,1780,PAID,0
1587,1987,126,186,2025-08-01,2025-08-01,1780,1780,PAID,0
1588,1987,126,186,2025-09-01,2025-09-06,1780,1780,PAID,0
1589,1987,126,186,2025-10-01,2025-10-08,1780,1780,PAID,0
1590,1987,126,186,2025-11-01,2025-11-08,1780,1780,PAID,0
1591,1987,126,186,2025-12-01,2025-12-04,1780,1780,PAID,0
1592,1987,126,186,2026-01-01,2026-01-06,1780,1780,PAID,0
1593,1987,126,186,2026-02-01,2026-02-08,1780,1780,PAID,0
1594,1987,126,186,2026-03-01,,1780,0,PENDING,89
1595,1987,126,186,2026-04-01,2026-04-02,1780,1780,PAID,0
1596,1216,127,188,2024-10-01,2024-10-03,2606,2606,PAID,0
1597,1216,127,188,2024-11-01,2024-11-12,2606,1298,PARTIAL,0
1598,1216,127,188,2024-12-01,2024-12-02,2606,2606,PAID,0
1599,1216,127,188,2025-01-01,2025-01-07,2606,2606,PAID,0
1600,1216,127,188,2025-02-01,2025-02-11,2606,1733,PARTIAL,0
1601,1216,127,188,2025-03-01,,2606,0,PENDING,454
1602,1216,127,188,2025-04-01,2025-04-07,2606,2606,PAID,0
1603,1216,127,188,2025-05-01,2025-05-02,2606,2606,PAID,0
1604,1216,127,188,2025-06-01,2025-06-06,2606,2606,PAID,0
1605,1216,127,188,2025-07-01,2025-07-07,2606,2606,PAID,0
1606,1216,127,188,2025-08-01,,2606,0,PENDING,301
1607,1216,127,188,2025-09-01,2025-09-03,2606,2606,PAID,0
1608,1216,127,188,2025-10-01,2025-10-08,2606,2606,PAID,0
1609,859,128,190,2024-11-01,2024-11-05,3300,3300,PAID,0
1610,859,128,190,2024-12-01,,3300,0,OVERDUE,544
1611,859,128,190,2025-01-01,2025-01-06,3300,3300,PAID,0
1612,859,128,190,2025-02-01,2025-02-06,3300,3300,PAID,0
1613,859,128,190,2025-03-01,2025-03-07,3300,3300,PAID,0
1614,859,128,190,2025-04-01,2025-04-06,3300,3300,PAID,0
1615,859,128,190,2025-05-01,2025-05-03,3300,3300,PAID,0
1616,859,128,190,2025-06-01,2025-06-07,3300,3300,PAID,0
1617,859,128,190,2025-07-01,2025-07-03,3300,3300,PAID,0
1618,859,128,190,2025-08-01,2025-08-06,3300,3300,PAID,0
1619,859,128,190,2025-09-01,2025-09-03,3300,3300,PAID,0
1620,859,128,190,2025-10-01,2025-10-07,3300,3300,PAID,0
1621,1187,129,191,2025-02-01,,1956,0,OVERDUE,482
1622,1187,129,191,2025-03-01,2025-03-04,1956,1956,PAID,0
1623,1187,129,191,2025-04-01,2025-04-04,1956,1956,PAID,0
1624,1187,129,191,2025-05-01,,1956,0,OVERDUE,393
1625,1187,129,191,2025-06-01,2025-06-06,1956,1956,PAID,0
1626,1187,129,191,2025-07-01,2025-07-07,1956,1956,PAID,0
1627,1187,129,191,2025-08-01,2025-08-01,1956,1956,PAID,0
1628,1748,130,192,2025-06-01,2025-06-02,2914,2914,PAID,0
1629,1748,130,192,2025-07-01,2025-07-03,2914,2914,PAID,0
1630,1748,130,192,2025-08-01,2025-08-08,2914,2914,PAID,0
1631,1748,130,192,2025-09-01,2025-09-04,2914,2914,PAID,0
1632,1748,130,192,2025-10-01,2025-10-02,2914,2914,PAID,0
1633,1748,130,192,2025-11-01,2025-11-06,2914,2914,PAID,0
1634,1748,130,192,2025-12-01,,2914,0,PENDING,179
1635,1748,130,192,2026-01-01,2026-01-02,2914,2914,PAID,0
1636,1748,130,192,2026-02-01,2026-02-04,2914,2914,PAID,0
1637,1748,130,192,2026-03-01,2026-03-02,2914,2914,PAID,0
1638,1748,130,192,2026-04-01,2026-04-01,2914,2914,PAID,0
1639,1748,130,192,2026-05-01,2026-05-04,2914,2914,PAID,0
1640,1093,131,196,2025-02-01,2025-02-07,4121,4121,PAID,0
1641,1093,131,196,2025-03-01,2025-03-03,4121,4121,PAID,0
1642,1093,131,196,2025-04-01,2025-04-01,4121,4121,PAID,0
1643,1093,131,196,2025-05-01,,4121,0,OVERDUE,393
1644,1093,131,196,2025-06-01,2025-06-07,4121,4121,PAID,0
1645,1093,131,196,2025-07-01,,4121,0,PENDING,332
1646,1093,131,196,2025-08-01,,4121,0,OVERDUE,301
1647,1093,131,196,2025-09-01,,4121,0,OVERDUE,270
1648,1093,131,196,2025-10-01,2025-10-03,4121,4121,PAID,0
1649,1093,131,196,2025-11-01,2025-11-05,4121,4121,PAID,0
1650,1093,131,196,2025-12-01,2025-12-02,4121,4121,PAID,0
1651,1093,131,196,2026-01-01,2026-01-02,4121,4121,PAID,0
1652,1093,131,196,2026-02-01,2026-02-12,4121,2734,PARTIAL,0
1653,1318,132,197,2024-08-01,2024-08-05,3790,3790,PAID,0
1654,1318,132,197,2024-09-01,,3790,0,PENDING,635
1655,1318,132,197,2024-10-01,2024-10-03,3790,3790,PAID,0
1656,1318,132,197,2024-11-01,2024-11-05,3790,3790,PAID,0
1657,1318,132,197,2024-12-01,,3790,0,PENDING,544
1658,1318,132,197,2025-01-01,2025-01-03,3790,3790,PAID,0
1659,1318,132,197,2025-02-01,2025-02-05,3790,3790,PAID,0
1660,1318,132,197,2025-03-01,2025-03-07,3790,3790,PAID,0
1661,1318,132,197,2025-04-01,2025-04-04,3790,3790,PAID,0
1662,1318,132,197,2025-05-01,2025-05-08,3790,3790,PAID,0
1663,1318,132,197,2025-06-01,2025-06-05,3790,3790,PAID,0
1664,1318,132,197,2025-07-01,2025-07-07,3790,3790,PAID,0
1665,1318,132,197,2025-08-01,,3790,0,PENDING,301
1666,506,133,201,2025-09-01,2025-09-02,3190,3190,PAID,0
1667,506,133,201,2025-10-01,2025-10-07,3190,1348,PARTIAL,0
1668,506,133,201,2025-11-01,2025-11-07,3190,3190,PAID,0
1669,506,133,201,2025-12-01,2025-12-08,3190,3190,PAID,0
1670,506,133,201,2026-01-01,2026-01-07,3190,3190,PAID,0
1671,506,133,201,2026-02-01,2026-02-01,3190,3190,PAID,0
1672,506,133,201,2026-03-01,2026-03-04,3190,3190,PAID,0
1673,506,133,201,2026-04-01,2026-04-04,3190,3190,PAID,0
1674,506,133,201,2026-05-01,2026-05-01,3190,3190,PAID,0
1675,1109,134,202,2024-08-01,2024-08-07,1342,1342,PAID,0
1676,1109,134,202,2024-09-01,2024-09-06,1342,1342,PAID,0
1677,1109,134,202,2024-10-01,,1342,0,PENDING,605
1678,1109,134,202,2024-11-01,2024-11-02,1342,1342,PAID,0
1679,1109,134,202,2024-12-01,2024-12-04,1342,1342,PAID,0
1680,1109,134,202,2025-01-01,2025-01-05,1342,1342,PAID,0
1681,1109,134,202,2025-02-01,2025-02-01,1342,1342,PAID,0
1682,1109,134,202,2025-03-01,2025-03-02,1342,1342,PAID,0
1683,1109,134,202,2025-04-01,2025-04-04,1342,1342,PAID,0
1684,1109,134,202,2025-05-01,2025-05-05,1342,1342,PAID,0
1685,1109,134,202,2025-06-01,2025-06-07,1342,1342,PAID,0
1686,1109,134,202,2025-07-01,,1342,0,PENDING,332
1687,1419,135,203,2024-03-01,2024-03-04,1285,1285,PAID,0
1688,1419,135,203,2024-04-01,,1285,0,OVERDUE,788
1689,1419,135,203,2024-05-01,2024-05-02,1285,1285,PAID,0
1690,1419,135,203,2024-06-01,2024-06-05,1285,1285,PAID,0
1691,1419,135,203,2024-07-01,2024-07-01,1285,1285,PAID,0
1692,1419,135,203,2024-08-01,,1285,0,OVERDUE,666
1693,613,136,205,2024-11-01,,3090,0,PENDING,574
1694,613,136,205,2024-12-01,2024-12-04,3090,3090,PAID,0
1695,613,136,205,2025-01-01,2025-01-05,3090,3090,PAID,0
1696,613,136,205,2025-02-01,,3090,0,OVERDUE,482
1697,613,136,205,2025-03-01,2025-03-07,3090,3090,PAID,0
1698,613,136,205,2025-04-01,2025-04-05,3090,3090,PAID,0
1699,613,136,205,2025-05-01,2025-05-02,3090,3090,PAID,0
1700,613,136,205,2025-06-01,2025-06-01,3090,3090,PAID,0
1701,613,136,205,2025-07-01,,3090,0,PENDING,332
1702,613,136,205,2025-08-01,2025-08-03,3090,3090,PAID,0
1703,613,136,205,2025-09-01,,3090,0,OVERDUE,270
1704,613,136,205,2025-10-01,2025-10-07,3090,3090,PAID,0
1705,613,136,205,2025-11-01,,3090,0,PENDING,209
1706,613,136,205,2025-12-01,,3090,0,OVERDUE,179
1707,613,136,205,2026-01-01,2026-01-01,3090,3090,PAID,0
1708,613,136,205,2026-02-01,2026-02-02,3090,3090,PAID,0
1709,613,136,205,2026-03-01,,3090,0,PENDING,89
1710,613,136,205,2026-04-01,2026-04-04,3090,3090,PAID,0
1711,613,136,205,2026-05-01,2026-05-02,3090,3090,PAID,0
1712,717,137,206,2025-10-01,,1634,0,OVERDUE,240
1713,717,137,206,2025-11-01,2025-11-05,1634,1634,PAID,0
1714,717,137,206,2025-12-01,2025-12-06,1634,1634,PAID,0
1715,717,137,206,2026-01-01,2026-01-05,1634,1634,PAID,0
1716,717,137,206,2026-02-01,,1634,0,OVERDUE,117
1717,717,137,206,2026-03-01,2026-03-09,1634,780,PARTIAL,0
1718,717,137,206,2026-04-01,2026-04-01,1634,1634,PAID,0
1719,717,137,206,2026-05-01,2026-05-02,1634,1634,PAID,0
1720,1354,138,207,2024-09-01,2024-09-02,3228,3228,PAID,0
1721,1354,138,207,2024-10-01,2024-10-07,3228,3228,PAID,0
1722,1354,138,207,2024-11-01,2024-11-06,3228,3228,PAID,0
1723,1354,138,207,2024-12-01,,3228,0,PENDING,544
